name,TSID,throw_in_leg,turn_in_leg,dart_in_turn,ind,pbt,points_before_turn,points,segment_hit,triple,wonprevious,is_throw2,is_throw3
Phil Taylor,94,2,1,2,t2pt,441,501,9,T3,0,1,1,0
Phil Taylor,94,3,1,3,t3pt,432,501,19,19,0,1,0,1
Phil Taylor,94,4,2,1,t1pt,413,413,20,20,0,1,0,0
Phil Taylor,94,5,2,2,t2pt,393,413,57,T19,1,1,1,0
Phil Taylor,94,6,2,3,t3pt,336,413,54,T18,1,1,0,1
Phil Taylor,94,7,3,1,t1pt,282,282,20,20,0,1,0,0
Phil Taylor,94,8,3,2,t2pt,262,282,60,T20,1,1,1,0
Phil Taylor,94,9,3,3,t3pt,202,282,20,20,0,1,0,1
Phil Taylor,94,10,4,1,t1pt,182,182,60,T20,1,1,0,0
Phil Taylor,95,1,1,1,t1pt,501,501,20,20,0,0,0,0
Phil Taylor,95,2,1,2,t2pt,481,501,60,T20,1,0,1,0
Phil Taylor,95,3,1,3,t3pt,421,501,20,20,0,0,0,1
Phil Taylor,95,4,2,1,t1pt,401,401,20,20,0,0,0,0
Phil Taylor,95,5,2,2,t2pt,381,401,60,T20,1,0,1,0
Phil Taylor,95,6,2,3,t3pt,321,401,19,19,0,0,0,1
Phil Taylor,95,7,3,1,t1pt,302,302,60,T20,1,0,0,0
Phil Taylor,95,8,3,2,t2pt,242,302,60,T20,1,0,1,0
Phil Taylor,95,9,3,3,t3pt,182,302,20,20,0,0,0,1
Phil Taylor,96,1,1,1,t1pt,501,501,20,20,0,1,0,0
Phil Taylor,96,2,1,2,t2pt,481,501,19,19,0,1,1,0
Phil Taylor,96,3,1,3,t3pt,462,501,18,18,0,1,0,1
Phil Taylor,96,4,2,1,t1pt,444,444,20,20,0,1,0,0
Phil Taylor,96,5,2,2,t2pt,424,444,60,T20,1,1,1,0
Phil Taylor,96,6,2,3,t3pt,364,444,20,20,0,1,0,1
Phil Taylor,96,7,3,1,t1pt,344,344,20,20,0,1,0,0
Phil Taylor,96,8,3,2,t2pt,324,344,20,20,0,1,1,0
Phil Taylor,96,9,3,3,t3pt,304,344,20,20,0,1,0,1
Phil Taylor,96,10,4,1,t1pt,284,284,60,T20,1,1,0,0
Phil Taylor,96,11,4,2,t2pt,224,284,60,T20,1,1,1,0
Phil Taylor,97,1,1,1,t1pt,501,501,20,20,0,0,0,0
Phil Taylor,97,2,1,2,t2pt,481,501,60,T20,1,0,1,0
Phil Taylor,97,3,1,3,t3pt,421,501,57,T19,1,0,0,1
Phil Taylor,97,4,2,1,t1pt,364,364,20,20,0,0,0,0
Phil Taylor,97,5,2,2,t2pt,344,364,20,20,0,0,1,0
Phil Taylor,97,6,2,3,t3pt,324,364,60,T20,1,0,0,1
Phil Taylor,97,7,3,1,t1pt,264,264,5,5,0,0,0,0
Phil Taylor,97,8,3,2,t2pt,259,264,20,20,0,0,1,0
Phil Taylor,97,9,3,3,t3pt,239,264,20,20,0,0,0,1
Phil Taylor,97,10,4,1,t1pt,219,219,20,20,0,0,0,0
Phil Taylor,97,11,4,2,t2pt,199,219,60,T20,1,0,1,0
Phil Taylor,98,1,1,1,t1pt,501,501,15,T5,0,1,0,0
Phil Taylor,98,2,1,2,t2pt,486,501,5,5,0,1,1,0
Phil Taylor,98,3,1,3,t3pt,481,501,57,T19,1,1,0,1
Phil Taylor,98,4,2,1,t1pt,424,424,20,20,0,1,0,0
Phil Taylor,98,5,2,2,t2pt,404,424,20,20,0,1,1,0
Phil Taylor,98,6,2,3,t3pt,384,424,20,20,0,1,0,1
Phil Taylor,98,7,3,1,t1pt,364,364,60,T20,1,1,0,0
Phil Taylor,98,8,3,2,t2pt,304,364,20,20,0,1,1,0
Phil Taylor,98,9,3,3,t3pt,284,364,20,20,0,1,0,1
Phil Taylor,98,10,4,1,t1pt,264,264,20,20,0,1,0,0
Phil Taylor,98,11,4,2,t2pt,244,264,60,T20,1,1,1,0
Phil Taylor,98,12,4,3,t3pt,184,264,60,T20,1,1,0,1
Phil Taylor,99,1,1,1,t1pt,501,501,60,T20,1,1,0,0
Phil Taylor,99,2,1,2,t2pt,441,501,20,20,0,1,1,0
Phil Taylor,99,3,1,3,t3pt,421,501,20,20,0,1,0,1
Phil Taylor,99,4,2,1,t1pt,401,401,5,5,0,1,0,0
Phil Taylor,99,5,2,2,t2pt,396,401,20,20,0,1,1,0
Phil Taylor,99,6,2,3,t3pt,376,401,60,T20,1,1,0,1
Phil Taylor,99,7,3,1,t1pt,316,316,20,20,0,1,0,0
Phil Taylor,99,8,3,2,t2pt,296,316,20,20,0,1,1,0
Phil Taylor,99,9,3,3,t3pt,276,316,20,20,0,1,0,1
Phil Taylor,99,10,4,1,t1pt,256,256,60,T20,1,1,0,0
Phil Taylor,99,11,4,2,t2pt,196,256,60,T20,1,1,1,0
Phil Taylor,100,1,1,1,t1pt,501,501,20,20,0,1,0,0
Phil Taylor,100,2,1,2,t2pt,481,501,20,20,0,1,1,0
Phil Taylor,100,3,1,3,t3pt,461,501,60,T20,1,1,0,1
Phil Taylor,100,4,2,1,t1pt,401,401,20,20,0,1,0,0
Phil Taylor,100,5,2,2,t2pt,381,401,20,20,0,1,1,0
Phil Taylor,100,6,2,3,t3pt,361,401,60,T20,1,1,0,1
Phil Taylor,100,7,3,1,t1pt,301,301,20,20,0,1,0,0
Phil Taylor,100,8,3,2,t2pt,281,301,20,20,0,1,1,0
Phil Taylor,100,9,3,3,t3pt,261,301,20,20,0,1,0,1
Phil Taylor,100,10,4,1,t1pt,241,241,20,20,0,1,0,0
Phil Taylor,100,11,4,2,t2pt,221,241,57,T19,1,1,1,0
Phil Taylor,101,1,1,1,t1pt,501,501,20,20,0,1,0,0
Phil Taylor,101,2,1,2,t2pt,481,501,60,T20,1,1,1,0
Phil Taylor,101,3,1,3,t3pt,421,501,20,20,0,1,0,1
Phil Taylor,101,4,2,1,t1pt,401,401,60,T20,1,1,0,0
Phil Taylor,101,5,2,2,t2pt,341,401,60,T20,1,1,1,0
Phil Taylor,101,6,2,3,t3pt,281,401,60,T20,1,1,0,1
Phil Taylor,101,7,3,1,t1pt,221,221,20,20,0,1,0,0
Phil Taylor,101,8,3,2,t2pt,201,221,60,T20,1,1,1,0
Phil Taylor,102,1,1,1,t1pt,501,501,60,T20,1,0,0,0
Phil Taylor,102,2,1,2,t2pt,441,501,60,T20,1,0,1,0
Phil Taylor,102,3,1,3,t3pt,381,501,20,20,0,0,0,1
Phil Taylor,102,4,2,1,t1pt,361,361,20,20,0,0,0,0
Phil Taylor,102,5,2,2,t2pt,341,361,20,20,0,0,1,0
Phil Taylor,102,6,2,3,t3pt,321,361,60,T20,1,0,0,1
Phil Taylor,102,7,3,1,t1pt,261,261,20,20,0,0,0,0
Phil Taylor,102,8,3,2,t2pt,241,261,20,20,0,0,1,0
Phil Taylor,102,9,3,3,t3pt,221,261,60,T20,1,0,0,1
Phil Taylor,103,1,1,1,t1pt,501,501,60,T20,1,1,0,0
Phil Taylor,103,2,1,2,t2pt,441,501,60,T20,1,1,1,0
Phil Taylor,103,3,1,3,t3pt,381,501,20,20,0,1,0,1
Phil Taylor,103,4,2,1,t1pt,361,361,20,20,0,1,0,0
Phil Taylor,103,5,2,2,t2pt,341,361,60,T20,1,1,1,0
Phil Taylor,103,6,2,3,t3pt,281,361,20,20,0,1,0,1
Phil Taylor,103,7,3,1,t1pt,261,261,20,20,0,1,0,0
Phil Taylor,103,8,3,2,t2pt,241,261,20,20,0,1,1,0
Phil Taylor,103,9,3,3,t3pt,221,261,60,T20,1,1,0,1
Phil Taylor,104,1,1,1,t1pt,501,501,60,T20,1,1,0,0
Phil Taylor,104,2,1,2,t2pt,441,501,20,20,0,1,1,0
Phil Taylor,104,3,1,3,t3pt,421,501,60,T20,1,1,0,1
Phil Taylor,104,4,2,1,t1pt,361,361,20,20,0,1,0,0
Phil Taylor,104,5,2,2,t2pt,341,361,20,20,0,1,1,0
Phil Taylor,104,6,2,3,t3pt,321,361,20,20,0,1,0,1
Phil Taylor,104,7,3,1,t1pt,301,301,60,T20,1,1,0,0
Phil Taylor,104,8,3,2,t2pt,241,301,60,T20,1,1,1,0
Phil Taylor,104,9,3,3,t3pt,181,301,60,T20,1,1,0,1
Phil Taylor,105,1,1,1,t1pt,501,501,15,T5,0,1,0,0
Phil Taylor,105,2,1,2,t2pt,486,501,20,20,0,1,1,0
Phil Taylor,105,3,1,3,t3pt,466,501,60,T20,1,1,0,1
Phil Taylor,105,4,2,1,t1pt,406,406,20,20,0,1,0,0
Phil Taylor,105,5,2,2,t2pt,386,406,60,T20,1,1,1,0
Phil Taylor,105,6,2,3,t3pt,326,406,19,19,0,1,0,1
Phil Taylor,105,7,3,1,t1pt,307,307,20,20,0,1,0,0
Phil Taylor,105,8,3,2,t2pt,287,307,60,T20,1,1,1,0
Phil Taylor,105,9,3,3,t3pt,227,307,60,T20,1,1,0,1
Phil Taylor,106,1,1,1,t1pt,501,501,60,T20,1,0,0,0
Phil Taylor,106,2,1,2,t2pt,441,501,60,T20,1,0,1,0
Phil Taylor,106,3,1,3,t3pt,381,501,57,T19,1,0,0,1
Phil Taylor,106,4,2,1,t1pt,324,324,20,20,0,0,0,0
Phil Taylor,106,5,2,2,t2pt,304,324,5,5,0,0,1,0
Phil Taylor,106,6,2,3,t3pt,299,324,60,T20,1,0,0,1
Phil Taylor,106,7,3,1,t1pt,239,239,20,20,0,0,0,0
Phil Taylor,106,8,3,2,t2pt,219,239,20,20,0,0,1,0
Phil Taylor,106,9,3,3,t3pt,199,239,60,T20,1,0,0,1
Phil Taylor,107,1,1,1,t1pt,501,501,60,T20,1,0,0,0
Phil Taylor,107,2,1,2,t2pt,441,501,60,T20,1,0,1,0
Phil Taylor,107,3,1,3,t3pt,381,501,20,20,0,0,0,1
Phil Taylor,107,4,2,1,t1pt,361,361,20,20,0,0,0,0
Phil Taylor,107,5,2,2,t2pt,341,361,57,T19,1,0,1,0
Phil Taylor,107,6,2,3,t3pt,284,361,54,T18,1,0,0,1
Phil Taylor,107,7,3,1,t1pt,230,230,60,T20,1,0,0,0
Phil Taylor,108,1,1,1,t1pt,501,501,60,T20,1,1,0,0
Phil Taylor,108,2,1,2,t2pt,441,501,5,5,0,1,1,0
Phil Taylor,108,3,1,3,t3pt,436,501,0,Bounce out,0,1,0,1
Phil Taylor,108,4,2,1,t1pt,436,436,60,T20,1,1,0,0
Phil Taylor,108,5,2,2,t2pt,376,436,20,20,0,1,1,0
Phil Taylor,108,6,2,3,t3pt,356,436,20,20,0,1,0,1
Phil Taylor,108,7,3,1,t1pt,336,336,20,20,0,1,0,0
Phil Taylor,108,8,3,2,t2pt,316,336,20,20,0,1,1,0
Phil Taylor,108,9,3,3,t3pt,296,336,60,T20,1,1,0,1
Phil Taylor,108,10,4,1,t1pt,236,236,60,T20,1,1,0,0
Phil Taylor,109,1,1,1,t1pt,501,501,20,20,0,0,0,0
Phil Taylor,109,2,1,2,t2pt,481,501,20,20,0,0,1,0
Phil Taylor,109,3,1,3,t3pt,461,501,60,T20,1,0,0,1
Phil Taylor,109,4,2,1,t1pt,401,401,60,T20,1,0,0,0
Phil Taylor,109,5,2,2,t2pt,341,401,60,T20,1,0,1,0
Phil Taylor,109,6,2,3,t3pt,281,401,20,20,0,0,0,1
Phil Taylor,109,7,3,1,t1pt,261,261,5,5,0,0,0,0
Phil Taylor,109,8,3,2,t2pt,256,261,60,T20,1,0,1,0
Phil Taylor,109,9,3,3,t3pt,196,261,60,T20,1,0,0,1
Phil Taylor,110,1,1,1,t1pt,501,501,60,T20,1,1,0,0
Phil Taylor,110,2,1,2,t2pt,441,501,60,T20,1,1,1,0
Phil Taylor,110,3,1,3,t3pt,381,501,20,20,0,1,0,1
Phil Taylor,110,4,2,1,t1pt,361,361,20,20,0,1,0,0
Phil Taylor,110,5,2,2,t2pt,341,361,60,T20,1,1,1,0
Phil Taylor,110,6,2,3,t3pt,281,361,60,T20,1,1,0,1
Phil Taylor,110,7,3,1,t1pt,221,221,5,5,0,1,0,0
Phil Taylor,110,8,3,2,t2pt,216,221,60,T20,1,1,1,0
Phil Taylor,111,1,1,1,t1pt,501,501,20,20,0,1,0,0
Phil Taylor,111,2,1,2,t2pt,481,501,0,Bounce out,0,1,1,0
Phil Taylor,111,3,1,3,t3pt,481,501,60,T20,1,1,0,1
Phil Taylor,111,4,2,1,t1pt,421,421,60,T20,1,1,0,0
Phil Taylor,111,5,2,2,t2pt,361,421,20,20,0,1,1,0
Phil Taylor,111,6,2,3,t3pt,341,421,20,20,0,1,0,1
Phil Taylor,111,7,3,1,t1pt,321,321,60,T20,1,1,0,0
Phil Taylor,111,8,3,2,t2pt,261,321,60,T20,1,1,1,0
Phil Taylor,111,9,3,3,t3pt,201,321,60,T20,1,1,0,1
Phil Taylor,112,1,1,1,t1pt,501,501,20,20,0,1,0,0
Phil Taylor,112,2,1,2,t2pt,481,501,60,T20,1,1,1,0
Phil Taylor,112,3,1,3,t3pt,421,501,20,20,0,1,0,1
Phil Taylor,112,4,2,1,t1pt,401,401,20,20,0,1,0,0
Phil Taylor,112,5,2,2,t2pt,381,401,60,T20,1,1,1,0
Phil Taylor,112,6,2,3,t3pt,321,401,20,20,0,1,0,1
Phil Taylor,112,7,3,1,t1pt,301,301,60,T20,1,1,0,0
Phil Taylor,112,8,3,2,t2pt,241,301,60,T20,1,1,1,0
Phil Taylor,112,9,3,3,t3pt,181,301,20,20,0,1,0,1
Phil Taylor,113,1,1,1,t1pt,501,501,20,20,0,1,0,0
Phil Taylor,113,2,1,2,t2pt,481,501,57,T19,1,1,1,0
Phil Taylor,113,3,1,3,t3pt,424,501,57,T19,1,1,0,1
Phil Taylor,113,4,2,1,t1pt,367,367,60,T20,1,1,0,0
Phil Taylor,113,5,2,2,t2pt,307,367,60,T20,1,1,1,0
Phil Taylor,113,6,2,3,t3pt,247,367,60,T20,1,1,0,1
Phil Taylor,113,7,3,1,t1pt,187,187,60,T20,1,1,0,0
Phil Taylor,114,1,1,1,t1pt,501,501,20,20,0,1,0,0
Phil Taylor,114,2,1,2,t2pt,481,501,60,T20,1,1,1,0
Phil Taylor,114,3,1,3,t3pt,421,501,20,20,0,1,0,1
Phil Taylor,114,4,2,1,t1pt,401,401,60,T20,1,1,0,0
Phil Taylor,114,5,2,2,t2pt,341,401,60,T20,1,1,1,0
Phil Taylor,114,6,2,3,t3pt,281,401,60,T20,1,1,0,1
Phil Taylor,114,7,3,1,t1pt,221,221,60,T20,1,1,0,0
Phil Taylor,115,1,1,1,t1pt,501,501,20,20,0,1,0,0
Phil Taylor,115,2,1,2,t2pt,481,501,60,T20,1,1,1,0
Phil Taylor,115,3,1,3,t3pt,421,501,60,T20,1,1,0,1
Phil Taylor,115,4,2,1,t1pt,361,361,60,T20,1,1,0,0
Phil Taylor,115,5,2,2,t2pt,301,361,20,20,0,1,1,0
Phil Taylor,115,6,2,3,t3pt,281,361,60,T20,1,1,0,1
Phil Taylor,115,7,3,1,t1pt,221,221,20,20,0,1,0,0
Phil Taylor,115,8,3,2,t2pt,201,221,19,19,0,1,1,0
Phil Taylor,115,9,3,3,t3pt,182,221,57,T19,1,1,0,1
Phil Taylor,116,1,1,1,t1pt,501,501,20,20,0,0,0,0
Phil Taylor,116,2,1,2,t2pt,481,501,20,20,0,0,1,0
Phil Taylor,116,3,1,3,t3pt,461,501,21,T7,0,0,0,1
Phil Taylor,116,4,2,1,t1pt,440,440,20,20,0,0,0,0
Phil Taylor,116,5,2,2,t2pt,420,440,20,20,0,0,1,0
Phil Taylor,116,6,2,3,t3pt,400,440,60,T20,1,0,0,1
Phil Taylor,116,7,3,1,t1pt,340,340,60,T20,1,0,0,0
Phil Taylor,116,8,3,2,t2pt,280,340,60,T20,1,0,1,0
Phil Taylor,116,9,3,3,t3pt,220,340,20,20,0,0,0,1
Phil Taylor,116,10,4,1,t1pt,200,200,20,20,0,0,0,0
Phil Taylor,116,11,4,2,t2pt,180,200,60,T20,1,0,1,0
Phil Taylor,117,1,1,1,t1pt,501,501,20,20,0,1,0,0
Phil Taylor,117,2,1,2,t2pt,481,501,60,T20,1,1,1,0
Phil Taylor,117,3,1,3,t3pt,421,501,60,T20,1,1,0,1
Phil Taylor,117,4,2,1,t1pt,361,361,20,20,0,1,0,0
Phil Taylor,117,5,2,2,t2pt,341,361,20,20,0,1,1,0
Phil Taylor,117,6,2,3,t3pt,321,361,20,20,0,1,0,1
Phil Taylor,117,7,3,1,t1pt,301,301,20,20,0,1,0,0
Phil Taylor,117,8,3,2,t2pt,281,301,15,T5,0,1,1,0
Phil Taylor,117,9,3,3,t3pt,266,301,60,T20,1,1,0,1
Phil Taylor,117,10,4,1,t1pt,206,206,20,20,0,1,0,0
Phil Taylor,117,11,4,2,t2pt,186,206,57,T19,1,1,1,0
Phil Taylor,118,1,1,1,t1pt,501,501,20,20,0,1,0,0
Phil Taylor,118,2,1,2,t2pt,481,501,60,T20,1,1,1,0
Phil Taylor,118,3,1,3,t3pt,421,501,60,T20,1,1,0,1
Phil Taylor,118,4,2,1,t1pt,361,361,60,T20,1,1,0,0
Phil Taylor,118,5,2,2,t2pt,301,361,60,T20,1,1,1,0
Phil Taylor,118,6,2,3,t3pt,241,361,60,T20,1,1,0,1
Phil Taylor,118,7,3,1,t1pt,181,181,1,1,0,1,0,0
Phil Taylor,118,8,3,2,t2pt,180,181,20,20,0,1,1,0
Phil Taylor,119,1,1,1,t1pt,501,501,60,T20,1,1,0,0
Phil Taylor,119,2,1,2,t2pt,441,501,20,20,0,1,1,0
Phil Taylor,119,3,1,3,t3pt,421,501,57,T19,1,1,0,1
Phil Taylor,119,4,2,1,t1pt,364,364,3,T1,0,1,0,0
Phil Taylor,119,5,2,2,t2pt,361,364,60,T20,1,1,1,0
Phil Taylor,119,6,2,3,t3pt,301,364,60,T20,1,1,0,1
Phil Taylor,119,7,3,1,t1pt,241,241,60,T20,1,1,0,0
Phil Taylor,119,8,3,2,t2pt,181,241,20,20,0,1,1,0
Phil Taylor,120,1,1,1,t1pt,501,501,20,20,0,1,0,0
Phil Taylor,120,2,1,2,t2pt,481,501,60,T20,1,1,1,0
Phil Taylor,120,3,1,3,t3pt,421,501,60,T20,1,1,0,1
Phil Taylor,120,4,2,1,t1pt,361,361,20,20,0,1,0,0
Phil Taylor,120,5,2,2,t2pt,341,361,20,20,0,1,1,0
Phil Taylor,120,6,2,3,t3pt,321,361,20,20,0,1,0,1
Phil Taylor,120,7,3,1,t1pt,301,301,60,T20,1,1,0,0
Phil Taylor,120,8,3,2,t2pt,241,301,20,20,0,1,1,0
Phil Taylor,120,9,3,3,t3pt,221,301,17,17,0,1,0,1
Phil Taylor,121,1,1,1,t1pt,501,501,60,T20,1,0,0,0
Phil Taylor,121,2,1,2,t2pt,441,501,57,T19,1,0,1,0
Phil Taylor,121,3,1,3,t3pt,384,501,57,T19,1,0,0,1
Phil Taylor,121,4,2,1,t1pt,327,327,20,20,0,0,0,0
Phil Taylor,121,5,2,2,t2pt,307,327,20,20,0,0,1,0
Phil Taylor,121,6,2,3,t3pt,287,327,60,T20,1,0,0,1
Phil Taylor,121,7,3,1,t1pt,227,227,20,20,0,0,0,0
Phil Taylor,121,8,3,2,t2pt,207,227,19,19,0,0,1,0
Phil Taylor,121,9,3,3,t3pt,188,227,57,T19,1,0,0,1
Phil Taylor,122,1,1,1,t1pt,501,501,60,T20,1,1,0,0
Phil Taylor,122,2,1,2,t2pt,441,501,20,20,0,1,1,0
Phil Taylor,122,3,1,3,t3pt,421,501,19,19,0,1,0,1
Phil Taylor,122,4,2,1,t1pt,402,402,20,20,0,1,0,0
Phil Taylor,122,5,2,2,t2pt,382,402,5,5,0,1,1,0
Phil Taylor,122,6,2,3,t3pt,377,402,19,19,0,1,0,1
Phil Taylor,122,7,3,1,t1pt,358,358,20,20,0,1,0,0
Phil Taylor,122,8,3,2,t2pt,338,358,5,5,0,1,1,0
Phil Taylor,122,9,3,3,t3pt,333,358,5,5,0,1,0,1
Phil Taylor,122,10,4,1,t1pt,328,328,60,T20,1,1,0,0
Phil Taylor,122,11,4,2,t2pt,268,328,60,T20,1,1,1,0
Phil Taylor,122,12,4,3,t3pt,208,328,20,20,0,1,0,1
Phil Taylor,122,13,5,1,t1pt,188,188,60,T20,1,1,0,0
Phil Taylor,123,1,1,1,t1pt,501,501,60,T20,1,1,0,0
Phil Taylor,123,2,1,2,t2pt,441,501,60,T20,1,1,1,0
Phil Taylor,123,3,1,3,t3pt,381,501,60,T20,1,1,0,1
Phil Taylor,123,4,2,1,t1pt,321,321,20,20,0,1,0,0
Phil Taylor,123,5,2,2,t2pt,301,321,20,20,0,1,1,0
Phil Taylor,123,6,2,3,t3pt,281,321,0,Bounce out,0,1,0,1
Phil Taylor,123,7,3,1,t1pt,281,281,60,T20,1,1,0,0
Phil Taylor,123,8,3,2,t2pt,221,281,60,T20,1,1,1,0
Phil Taylor,124,1,1,1,t1pt,501,501,60,T20,1,1,0,0
Phil Taylor,124,2,1,2,t2pt,441,501,60,T20,1,1,1,0
Phil Taylor,124,3,1,3,t3pt,381,501,5,5,0,1,0,1
Phil Taylor,124,4,2,1,t1pt,376,376,60,T20,1,1,0,0
Phil Taylor,124,5,2,2,t2pt,316,376,60,T20,1,1,1,0
Phil Taylor,124,6,2,3,t3pt,256,376,60,T20,1,1,0,1
Phil Taylor,124,7,3,1,t1pt,196,196,3,T1,0,1,0,0
Phil Taylor,124,8,3,2,t2pt,193,196,20,20,0,1,1,0
Phil Taylor,125,1,1,1,t1pt,501,501,20,20,0,1,0,0
Phil Taylor,125,2,1,2,t2pt,481,501,60,T20,1,1,1,0
Phil Taylor,125,3,1,3,t3pt,421,501,20,20,0,1,0,1
Phil Taylor,125,4,2,1,t1pt,401,401,20,20,0,1,0,0
Phil Taylor,125,5,2,2,t2pt,381,401,20,20,0,1,1,0
Phil Taylor,125,6,2,3,t3pt,361,401,20,20,0,1,0,1
Phil Taylor,125,7,3,1,t1pt,341,341,20,20,0,1,0,0
Phil Taylor,125,8,3,2,t2pt,321,341,60,T20,1,1,1,0
Phil Taylor,125,9,3,3,t3pt,261,341,5,5,0,1,0,1
Phil Taylor,125,10,4,1,t1pt,256,256,20,20,0,1,0,0
Phil Taylor,125,11,4,2,t2pt,236,256,60,T20,1,1,1,0
Phil Taylor,126,1,1,1,t1pt,501,501,20,20,0,0,0,0
Phil Taylor,126,2,1,2,t2pt,481,501,20,20,0,0,1,0
Phil Taylor,126,3,1,3,t3pt,461,501,20,20,0,0,0,1
Phil Taylor,126,4,2,1,t1pt,441,441,20,20,0,0,0,0
Phil Taylor,126,5,2,2,t2pt,421,441,60,T20,1,0,1,0
Phil Taylor,126,6,2,3,t3pt,361,441,20,20,0,0,0,1
Phil Taylor,126,7,3,1,t1pt,341,341,20,20,0,0,0,0
Phil Taylor,126,8,3,2,t2pt,321,341,20,20,0,0,1,0
Phil Taylor,126,9,3,3,t3pt,301,341,19,19,0,0,0,1
Phil Taylor,126,10,4,1,t1pt,282,282,20,20,0,0,0,0
Phil Taylor,126,11,4,2,t2pt,262,282,20,20,0,0,1,0
Phil Taylor,126,12,4,3,t3pt,242,282,60,T20,1,0,0,1
Phil Taylor,126,13,5,1,t1pt,182,182,20,20,0,0,0,0
Phil Taylor,127,1,1,1,t1pt,501,501,20,20,0,1,0,0
Phil Taylor,127,2,1,2,t2pt,481,501,20,20,0,1,1,0
Phil Taylor,127,3,1,3,t3pt,461,501,20,20,0,1,0,1
Phil Taylor,127,4,2,1,t1pt,441,441,20,20,0,1,0,0
Phil Taylor,127,5,2,2,t2pt,421,441,20,20,0,1,1,0
Phil Taylor,127,6,2,3,t3pt,401,441,20,20,0,1,0,1
Phil Taylor,127,7,3,1,t1pt,381,381,60,T20,1,1,0,0
Phil Taylor,127,8,3,2,t2pt,321,381,60,T20,1,1,1,0
Phil Taylor,127,9,3,3,t3pt,261,381,60,T20,1,1,0,1
Phil Taylor,127,10,4,1,t1pt,201,201,60,T20,1,1,0,0
Phil Taylor,128,1,1,1,t1pt,501,501,60,T20,1,1,0,0
Phil Taylor,128,2,1,2,t2pt,441,501,60,T20,1,1,1,0
Phil Taylor,128,3,1,3,t3pt,381,501,20,20,0,1,0,1
Phil Taylor,128,4,2,1,t1pt,361,361,20,20,0,1,0,0
Phil Taylor,128,5,2,2,t2pt,341,361,15,T5,0,1,1,0
Phil Taylor,128,6,2,3,t3pt,326,361,60,T20,1,1,0,1
Phil Taylor,128,7,3,1,t1pt,266,266,20,20,0,1,0,0
Phil Taylor,128,8,3,2,t2pt,246,266,19,19,0,1,1,0
Phil Taylor,128,9,3,3,t3pt,227,266,19,19,0,1,0,1
Phil Taylor,128,10,4,1,t1pt,208,208,20,20,0,1,0,0
Phil Taylor,128,11,4,2,t2pt,188,208,20,20,0,1,1,0
Phil Taylor,129,1,1,1,t1pt,501,501,20,20,0,0,0,0
Phil Taylor,129,2,1,2,t2pt,481,501,20,20,0,0,1,0
Phil Taylor,129,3,1,3,t3pt,461,501,60,T20,1,0,0,1
Phil Taylor,129,4,2,1,t1pt,401,401,20,20,0,0,0,0
Phil Taylor,129,5,2,2,t2pt,381,401,7,7,0,0,1,0
Phil Taylor,129,6,2,3,t3pt,374,401,54,T18,1,0,0,1
Phil Taylor,129,7,3,1,t1pt,320,320,60,T20,1,0,0,0
Phil Taylor,129,8,3,2,t2pt,260,320,60,T20,1,0,1,0
Phil Taylor,129,9,3,3,t3pt,200,320,60,T20,1,0,0,1
Phil Taylor,130,1,1,1,t1pt,501,501,60,T20,1,1,0,0
Phil Taylor,130,2,1,2,t2pt,441,501,60,T20,1,1,1,0
Phil Taylor,130,3,1,3,t3pt,381,501,60,T20,1,1,0,1
Phil Taylor,130,4,2,1,t1pt,321,321,60,T20,1,1,0,0
Phil Taylor,130,5,2,2,t2pt,261,321,5,5,0,1,1,0
Phil Taylor,130,6,2,3,t3pt,256,321,20,20,0,1,0,1
Phil Taylor,130,7,3,1,t1pt,236,236,60,T20,1,1,0,0
Phil Taylor,131,1,1,1,t1pt,501,501,60,T20,1,1,0,0
Phil Taylor,131,2,1,2,t2pt,441,501,60,T20,1,1,1,0
Phil Taylor,131,3,1,3,t3pt,381,501,60,T20,1,1,0,1
Phil Taylor,131,4,2,1,t1pt,321,321,60,T20,1,1,0,0
Phil Taylor,131,5,2,2,t2pt,261,321,60,T20,1,1,1,0
Phil Taylor,131,6,2,3,t3pt,201,321,60,T20,1,1,0,1
Phil Taylor,132,1,1,1,t1pt,501,501,20,20,0,1,0,0
Phil Taylor,132,2,1,2,t2pt,481,501,20,20,0,1,1,0
Phil Taylor,132,3,1,3,t3pt,461,501,20,20,0,1,0,1
Phil Taylor,132,4,2,1,t1pt,441,441,20,20,0,1,0,0
Phil Taylor,132,5,2,2,t2pt,421,441,60,T20,1,1,1,0
Phil Taylor,132,6,2,3,t3pt,361,441,20,20,0,1,0,1
Phil Taylor,132,7,3,1,t1pt,341,341,20,20,0,1,0,0
Phil Taylor,132,8,3,2,t2pt,321,341,20,20,0,1,1,0
Phil Taylor,132,9,3,3,t3pt,301,341,5,5,0,1,0,1
Phil Taylor,132,10,4,1,t1pt,296,296,60,T20,1,1,0,0
Phil Taylor,132,11,4,2,t2pt,236,296,60,T20,1,1,1,0
Phil Taylor,133,1,1,1,t1pt,501,501,20,20,0,0,0,0
Phil Taylor,133,2,1,2,t2pt,481,501,19,19,0,0,1,0
Phil Taylor,133,3,1,3,t3pt,462,501,57,T19,1,0,0,1
Phil Taylor,133,4,2,1,t1pt,405,405,60,T20,1,0,0,0
Phil Taylor,133,5,2,2,t2pt,345,405,60,T20,1,0,1,0
Phil Taylor,133,6,2,3,t3pt,285,405,5,5,0,0,0,1
